OBJECTID,Sample_Date,Lat_deg_,Long_deg_,Pieces_KM2,Normalized
4203,1993-02-16,24.05,-74.05,540,0
4204,1998-02-15,24.05,-74.63,2160,0
4205,2004-02-12,24.05,-81.6,3240,0
4206,2004-04-28,24.05,-82.08,0,0
4207,2008-12-19,24.05,-82.22,0,0
4208,2004-01-27,24.06,-81.92,0,0
4209,2004-01-27,24.06,-82.35,0,0
4210,1996-04-03,24.07,-75.5,1964,0
4211,1997-03-26,24.08,-80.12,4860,0
4212,1999-01-05,24.08,-82.6,0,0
4213,1999-02-09,24.08,-81.3,0,0
4214,2001-02-11,24.08,-81.1,3240,0
4215,2001-03-17,24.08,-82.67,0,0
4216,2002-11-06,24.08,-109.73,0,0
4217,2003-07-05,24.08,-156.87,9179,0
4218,2006-05-13,24.09,-81.86,0,0
4219,1993-01-04,24.1,-81.77,0,0
4220,1993-01-17,24.1,-83.18,0,0
4221,1995-03-26,24.1,-77.03,540,0
4222,1995-03-26,24.1,-81.2,540,0
4223,2000-01-04,24.1,-82.88,1080,0
4224,2000-03-18,24.1,-82.08,1620,0
4225,2006-02-15,24.1,-71.87,2224,0
4226,2007-12-22,24.1,-82.47,18319,0
4227,2001-03-17,24.11,-83.36,318,0
4228,2004-04-28,24.11,-82.09,0,0
4229,1997-04-29,24.12,-82.22,19934,0
4230,1997-04-29,24.12,-82.18,13016,0
4231,1998-02-14,24.12,-74.65,3780,0
4232,1999-03-26,24.12,-80.81,2879,0
4233,2002-05-12,24.12,-80.76,0,0
4234,2003-02-19,24.12,-74.63,1080,0
4235,2004-02-11,24.12,-81.9,6299,0
4236,1992-04-24,24.13,-76.12,4320,0
4237,1992-04-25,24.13,-76.12,2160,0
4238,1998-03-26,24.13,-80.72,0,0
4239,2004-02-25,24.13,-70.5,6557,0
4240,2007-12-26,24.13,-83.69,466,0
4241,1993-01-24,24.14,-82.83,0,0
4242,1993-01-24,24.14,-82.83,1080,0
4243,1999-03-15,24.14,-81.99,2700,0
4244,1999-03-15,24.14,-81.99,2160,0
4245,2001-03-29,24.14,-81.35,982,0
4246,2002-04-05,24.14,-74.05,9719,0
4247,2003-04-30,24.14,-82.22,0,0
4248,2008-04-30,24.14,-81.98,0,0
4249,2008-04-30,24.14,-81.98,2160,0
4250,1996-03-26,24.15,-83.9,1080,0
4251,1996-03-26,24.15,-83.9,0,0
4252,2002-01-30,24.15,-83.52,540,0
4253,2003-03-15,24.15,-83.88,0,0
4254,2008-04-07,24.15,-68.34,2132,0
4255,2005-03-16,24.16,-81.99,3780,0
4256,2008-04-30,24.16,-82.08,540,0
4257,1993-05-13,24.17,-74.63,1350,0
4258,1993-05-13,24.17,-74.63,17819,0
4259,1996-04-05,24.17,-74.62,31317,0
4260,2003-01-30,24.17,-82.58,0,0
4261,2006-04-25,24.17,-83.48,775,0
4262,1996-04-04,24.18,-70.07,14039,0
4263,1996-05-06,24.18,-81.15,3599,0
4264,1999-01-07,24.18,-81.87,0,0
4265,2001-03-19,24.18,-81.8,540,0
4266,2007-10-23,24.18,-58.14,1429,0
4267,2004-02-11,24.19,-82.01,0,0
4268,2005-01-03,24.19,-81.84,771,0
4269,2005-03-27,24.19,-80.81,900,0
4270,1990-04-13,24.2,-69.95,8259,0
4271,1990-04-13,24.2,-69.95,0,0
4272,1996-01-08,24.2,-82.12,386,0
4273,1997-02-11,24.2,-80.5,0,0
4274,1998-01-15,24.2,-82.35,0,0
4275,2006-12-31,24.2,-81.92,10028,0
4276,2007-12-22,24.2,-81.93,264,0
4277,2008-04-30,24.2,-82.1,1405,0
4278,1992-03-19,24.21,-84.02,0,0
4279,1992-03-19,24.21,-84.02,1350,0
4280,1997-04-18,24.21,-69.41,7019,0
4281,1997-04-18,24.21,-69.41,41037,0
4282,2000-03-18,24.21,-82.18,5940,0
4283,2001-03-14,24.21,-83.28,540,0
4284,2003-11-01,24.21,-149.32,11339,0
4285,2012-10-21,24.21,-149.32,22015,0
4286,1990-04-22,24.22,-74.4,292,0
4287,1990-04-23,24.22,-74.4,1620,0
4288,1995-02-15,24.22,-75.82,0,0
4289,1998-03-28,24.22,-80.93,2700,0
4290,1999-03-27,24.22,-80.66,540,0
4291,2001-03-16,24.22,-83.18,0,0
4292,2007-12-29,24.22,-82.23,0,0
4293,1994-04-01,24.23,-72.92,1080,0
4294,2002-03-29,24.23,-81.59,0,0
4295,2000-03-22,24.24,-82.37,0,0
4296,2004-01-28,24.24,-83.02,337,0
4297,2006-02-09,24.24,-80.13,1594,0
4298,1997-05-21,24.25,-74.48,5400,0
4299,1998-03-27,24.25,-80.32,0,0
4300,1999-05-15,24.25,-64.77,61709,0
4301,1999-05-15,24.25,-64.77,13049,0
4302,2000-03-19,24.25,-81.93,4725,0
4303,2008-03-28,24.25,-81.97,540,0
4304,2007-12-24,24.26,-81.85,470,0
4305,1994-04-01,24.27,-72.9,4860,0
4306,1995-11-02,24.27,-59.93,0,0
4307,1995-11-02,24.27,-59.93,1200,0
4308,1997-02-10,24.27,-82.2,0,0
4309,1998-03-26,24.27,-80.94,0,0
4310,2003-01-05,24.27,-82.21,0,0
4311,2005-01-02,24.27,-82.11,1080,0
4312,2006-05-06,24.27,-82.29,540,0
4313,1992-04-27,24.28,-75.02,3240,0
4314,1992-04-27,24.28,-75.02,5940,0
4315,1997-01-08,24.28,-82.18,2160,0
4316,1998-01-28,24.28,-79.38,1350,0
4317,2012-10-19,24.28,-143.99,140222,0
4318,1999-03-27,24.29,-81.25,982,0
4319,2001-10-20,24.29,-110.11,0,0
4320,2002-05-01,24.29,-83,0,0
4321,2002-11-04,24.29,-110.41,0,0
4322,2006-03-15,24.29,-81.95,4307,0
4323,2006-04-07,24.29,-81.95,3240,0
4324,1990-04-11,24.3,-72.7,3240,0
4325,1990-04-11,24.3,-72.7,4723,0
4326,1998-03-25,24.3,-81.82,540,0
4327,2007-04-18,24.3,-59.51,18997,0
4328,1992-01-01,24.31,-82.12,2160,0
4329,1992-01-01,24.31,-82.12,1620,0
4330,1996-10-31,24.31,-59.95,19573,0
4331,1996-10-31,24.31,-59.95,14656,0
4332,1999-01-02,24.32,-84.47,0,0
4333,2000-03-31,24.32,-80.3,1200,0
4334,2002-11-06,24.32,-109.8,0,0
4335,2005-10-27,24.32,-56.42,1755,0
4336,2006-03-11,24.32,-83.94,22771,0
4337,1992-04-27,24.33,-75.4,1080,0
4338,1992-04-27,24.33,-75.4,6479,0
4339,1992-10-28,24.33,-57.2,1620,0
4340,1992-10-28,24.33,-57.2,540,0
4341,1996-02-13,24.33,-75.95,0,0
4342,1998-01-25,24.33,-82.42,1620,0
4343,1998-03-27,24.33,-81.85,2160,0
4344,2000-02-15,24.33,-81.03,1620,0
4345,2001-03-18,24.33,-82.07,4320,0
4346,2001-05-16,24.33,-65.69,44996,0
4347,2005-10-27,24.33,-56.42,16064,0
4348,2007-02-14,24.33,-81.14,3150,0
4349,2002-04-05,24.34,-74.52,1620,0
4350,2005-10-27,24.34,-56.42,1429,0
4351,1994-02-17,24.35,-74.27,771,0
4352,1996-02-07,24.35,-80.83,1620,0
4353,1997-04-18,24.35,-73.85,10351,0
4354,1998-01-24,24.35,-81.82,1620,0
4355,1998-03-26,24.35,-80.52,0,0
4356,1998-10-28,24.36,-60.04,5890,0
4357,1999-01-03,24.36,-82.66,0,0
4358,2005-10-27,24.36,-56.41,462,0
4359,2007-01-30,24.36,-82.39,2160,0
4360,2000-02-19,24.37,-74.65,10259,0
4361,2001-10-26,24.37,-58.63,15119,0
4362,2003-01-05,24.37,-82.24,0,0
4363,2007-02-13,24.37,-81.67,0,0
4364,2008-01-29,24.37,-83.54,0,0
4365,2012-06-21,24.37,-147.78,6242,0
4366,2012-10-21,24.37,-147.78,62691,0
4367,1992-02-20,24.38,-72.43,0,0
4368,1996-03-25,24.38,-81.75,6479,0
4369,1998-03-29,24.38,-80.03,540,0
4370,2001-01-15,24.38,-82.53,0,0
4371,2001-01-28,24.38,-82.71,3436,0
4372,2001-10-25,24.38,-109.17,540,0
4373,2008-01-29,24.38,-82.92,444,0
4374,2000-02-15,24.39,-81.71,540,0
4375,2002-01-29,24.39,-83,7559,0
4376,2002-03-29,24.39,-80.84,24973,0
4377,2004-01-04,24.39,-82.04,0,0
4378,2007-01-30,24.39,-83.21,3240,0
4379,1999-03-26,24.4,-79.83,18359,0
4380,2001-01-27,24.4,-81.97,18898,0
4381,2000-03-21,24.41,-85.03,7019,0
4382,2002-02-12,24.41,-81.12,1620,0
4383,2004-01-04,24.41,-82.21,0,0
4384,1993-01-24,24.42,-83.35,0,0
4385,1993-01-24,24.42,-83.35,540,0
4386,1996-05-07,24.42,-80.14,1080,0
4387,2001-02-10,24.42,-81.8,0,0
4388,2003-02-10,24.42,-81.57,1620,0
4389,2004-01-26,24.42,-81.7,0,0
4390,1993-02-13,24.43,-72.43,3240,0
4391,1993-02-13,24.43,-72.43,1080,0
4392,1994-01-01,24.43,-75.93,0,0
4393,1996-04-03,24.43,-75.88,5400,0
4394,1996-05-07,24.43,-79.75,1620,0
4395,2008-11-03,24.43,-58.99,0,0
4396,2000-03-30,24.44,-80.76,0,0
4397,2001-01-29,24.44,-82.89,2400,0
4398,2007-03-29,24.44,-80.23,0,0
4399,1992-04-07,24.45,-76.27,1408,0
4400,1992-04-07,24.45,-76.27,0,0
4401,2002-10-31,24.45,-56.76,0,0
4402,2002-12-05,24.45,-110.09,0,0
4403,2007-12-26,24.45,-83.85,0,0
4404,2008-01-30,24.45,-83.91,1071,0
4405,1991-04-24,24.46,-76.27,2700,0
4406,1991-04-24,24.46,-76.27,1080,0
4407,1997-02-18,24.48,-71.38,19784,0
4408,1997-02-18,24.48,-71.38,3240,0
4409,1997-03-26,24.48,-80.03,1620,0
4410,1998-04-20,24.48,-73.72,10259,0
4411,2000-02-14,24.48,-81.66,10799,0
4412,2001-01-29,24.48,-83.17,89928,0
4413,1999-04-16,24.49,-60.83,34017,0
4414,2003-02-11,24.49,-80.79,0,0
4415,2008-02-15,24.49,-81.24,2566,0
4416,1997-05-08,24.5,-80.43,0,0
4417,1998-01-16,24.5,-82.93,0,0
4418,1999-02-09,24.5,-80.62,540,0
4419,2000-02-05,24.5,-82.77,1080,0
4420,2004-01-29,24.5,-83.11,0,0
4421,1999-01-04,24.51,-82.44,0,0
4422,2008-01-30,24.51,-84.31,0,0
4423,1993-01-15,24.52,-82.67,0,0
4424,1996-03-23,24.52,-82.5,3436,0
4425,1998-01-25,24.52,-82.93,1080,0
4426,2001-10-25,24.52,-109.92,4320,0
4427,2008-02-13,24.52,-81.81,1494,0
4428,2012-06-21,24.52,-148.47,3198,0
4429,2012-10-21,24.52,-148.47,123592,0
4430,1992-04-26,24.53,-76.09,1620,0
4431,1992-04-26,24.53,-76.09,3780,0
4432,2001-03-27,24.53,-81.81,2160,0
4433,2002-11-05,24.53,-110.52,0,0
4434,2003-01-31,24.53,-83.46,2395,0
4435,2003-04-28,24.54,-83.26,6479,0
4436,1991-04-22,24.55,-76.1,0,0
4437,1991-04-23,24.55,-76.1,4153,0
4438,1993-01-04,24.55,-76.03,4320,0
4439,1995-01-16,24.55,-80.18,3780,0
4440,1995-01-16,24.55,-80.18,0,0
4441,1995-05-17,24.55,-74.27,7019,0
4442,1995-05-17,24.55,-74.27,4860,0
4443,1997-10-30,24.55,-58.47,491,0
4444,1999-02-20,24.55,-68.2,9553,0
4445,2001-01-16,24.55,-82.92,0,0
4446,2002-01-30,24.56,-83.49,36437,0
4447,2003-05-11,24.56,-80.26,0,0
4448,2007-12-27,24.56,-83.17,0,0
4449,1996-05-06,24.57,-80.62,1080,0
4450,1997-05-22,24.58,-74.03,577214,0
4451,2000-02-16,24.58,-80.54,540,0
4452,2003-01-31,24.58,-83.38,0,0
4453,1999-03-27,24.59,-79.38,48596,0
4454,2000-02-22,24.59,-71.65,4983,0
4455,2007-02-14,24.59,-80.45,0,0
4456,2008-02-02,24.59,-83.34,3379,0
4457,2008-02-02,24.59,-83.23,1296,0
4458,2012-10-18,24.59,-143.47,108179,0
4459,1991-05-07,24.6,-70.28,6000,0
4460,1996-03-27,24.6,-80.17,10811,0
4461,1997-02-11,24.6,-80.12,0,0
4462,2001-01-03,24.6,-83.67,0,0
4463,1991-04-25,24.62,-69.42,2160,0
4464,1993-02-14,24.62,-74.32,0,0
4465,1993-02-14,24.62,-74.32,1080,0
4466,1996-02-07,24.62,-80.32,0,0
4467,2005-05-13,24.62,-64.62,13499,0
4468,2007-02-19,24.62,-71.25,0,0
4469,1999-04-03,24.63,-75.42,4984,0
4470,2000-02-15,24.63,-80.39,5940,0
4471,2001-02-12,24.63,-80.36,491,0
4472,2002-04-04,24.63,-76.02,0,0
4473,2007-01-30,24.64,-84.35,8722,0
4474,1990-04-27,24.65,-70.25,13499,0
4475,1990-04-28,24.65,-70.25,7559,0
4476,2000-10-31,24.65,-59.05,1473,0
4477,2001-10-16,24.65,-113.28,0,0
4478,2000-11-01,24.66,-56.96,5400,0
4479,1999-02-15,24.67,-75.56,17297,0
4480,2000-03-31,24.67,-79.56,0,0
4481,2004-02-12,24.67,-80.52,0,0
4482,2003-04-25,24.68,-83.8,0,0
4483,2007-10-23,24.69,-58.22,0,0
4484,2007-10-23,24.7,-58.21,880,0
4485,2004-03-27,24.71,-80.31,0,0
4486,1996-05-06,24.72,-80.48,4320,0
4487,1996-05-06,24.72,-80.48,0,0
4488,2012-06-25,24.73,-139.58,10181,0
4489,2012-10-23,24.73,-139.58,1477568,0
4490,1991-04-24,24.75,-75.87,2700,0
4491,1991-04-24,24.75,-75.87,0,0
4492,1993-05-14,24.75,-74.28,3780,0
4493,1993-05-14,24.75,-74.28,5940,0
4494,2005-10-27,24.75,-56.32,2633,0
4495,1999-03-27,24.76,-80.16,491,0
4496,1999-03-28,24.76,-79.7,0,0
4497,2000-05-29,24.76,-74.39,0,0
4498,2001-02-12,24.76,-80.07,540,0
4499,2001-03-29,24.76,-80.24,0,0
4500,2003-10-29,24.76,-58.19,4054,0
4501,1996-02-13,24.77,-75.62,5400,0
4502,1999-02-10,24.77,-80.2,2700,0
4503,1990-04-11,24.78,-71.63,3240,0
4504,1990-04-12,24.78,-71.63,9719,0
4505,1990-04-23,24.78,-74.37,2160,0
4506,1996-02-12,24.78,-75.62,14039,0
4507,1996-02-12,24.78,-75.63,2160,0
4508,1997-02-16,24.78,-75.17,0,0
4509,2003-02-11,24.78,-79.59,0,0
4510,2005-02-11,24.78,-79.72,0,0
4511,1992-04-28,24.79,-76.07,4320,0
4512,1992-04-28,24.79,-76.07,1080,0
4513,2002-03-17,24.79,-84.02,1080,0
4514,2004-02-24,24.79,-71.14,2077,0
4515,2005-02-11,24.79,-79.72,1473,0
4516,1990-04-12,24.8,-70.47,1080,0
4517,1990-04-13,24.8,-70.47,10259,0
4518,1991-10-22,24.8,-57.9,0,0
4519,1991-10-22,24.8,-57.9,4860,0
4520,1996-02-12,24.8,-75.65,1080,0
4521,1996-02-12,24.82,-75.67,0,0
4522,1998-01-28,24.82,-79.42,1661,0
4523,2007-04-18,24.82,-59.86,113445,0
4524,1990-04-12,24.83,-71.23,12071,0
4525,1990-04-12,24.83,-71.23,2701,0
4526,1990-04-23,24.83,-74.42,2160,0
4527,1990-04-23,24.83,-74.42,0,0
4528,1997-05-22,24.83,-73.47,8099,0
4529,2007-02-03,24.83,-83.67,0,0
4530,1996-10-30,24.84,-59.9,8639,0
4531,2001-05-17,24.84,-65.48,1080,0
4532,2001-05-17,24.84,-65.48,2700,0
4533,2004-02-23,24.84,-72.76,0,0
4534,2004-02-24,24.84,-71.45,810,0
4535,1992-01-28,24.85,-75.45,0,0
4536,1994-10-29,24.85,-57.67,1620,0
4537,1997-01-04,24.85,-83.55,0,0
4538,2006-03-25,24.85,-79.86,540,0
4539,2008-02-16,24.85,-80.41,0,0
4540,1999-04-08,24.86,-74.32,11339,0
4541,2003-02-18,24.86,-74.17,0,0
4542,2002-02-13,24.87,-79.9,0,0
4543,2004-04-01,24.87,-73.46,9817,0
4544,1997-01-06,24.88,-82.97,900,0
4545,2006-03-25,24.88,-79.83,1080,0
4546,2000-04-25,24.89,-73.03,16199,0
4547,2002-02-19,24.89,-71.98,30594,0
4548,1992-10-28,24.9,-58.1,2160,0
4549,1992-10-28,24.9,-58.1,1620,0
4550,1995-02-12,24.9,-76.03,0,0
4551,1995-05-17,24.9,-74.02,7019,0
4552,1995-05-17,24.9,-74.02,9719,0
4553,2008-01-31,24.9,-84.74,0,0
4554,1990-04-23,24.91,-74.4,0,0
4555,2001-01-28,24.91,-82.62,0,0
4556,2001-02-16,24.91,-74.74,540,0
4557,2004-03-27,24.91,-79.63,0,0
4558,2007-01-31,24.94,-85.12,0,0
4559,1995-05-12,24.95,-75.43,43189,0
4560,1995-05-12,24.95,-75.43,64155,0
4561,1996-04-01,24.95,-75.97,0,0
4562,1992-02-20,24.98,-71.78,3240,0
4563,1997-01-04,24.98,-83.5,5400,0
4564,1998-03-29,24.98,-79.8,0,0
4565,2004-05-09,24.98,-79.77,675,0
4566,1995-05-08,25,-77.58,0,0
4567,1993-01-25,25.01,-83.51,0,0
4568,1993-01-25,25.01,-83.51,2700,0
4569,2001-02-13,25.01,-80.01,0,0
4570,1994-10-28,25.02,-58.73,0,0
4571,2000-02-17,25.02,-79.9,1080,0
4572,1997-01-05,25.03,-82.92,0,0
4573,1995-03-27,25.04,-79.91,2700,0
4574,1995-03-27,25.04,-79.91,4320,0
4575,2000-04-01,25.04,-79.43,0,0
4576,2002-10-30,25.05,-56.9,26098,0
4577,2004-02-23,25.05,-73.83,982,0
4578,2003-07-06,25.06,-156.94,0,0
4579,1998-04-19,25.07,-72.4,5400,0
4580,2007-02-02,25.07,-83.89,450,0
4581,2008-11-03,25.07,-59.06,0,0
4582,1993-10-29,25.08,-58.22,5940,0
4583,1993-10-29,25.08,-58.22,5400,0
4584,2007-02-01,25.08,-84.15,0,0
4585,1997-05-23,25.1,-73.28,3240,0
4586,1998-04-02,25.1,-75.15,28618,0
4587,2007-02-02,25.11,-83.88,1080,0
4588,1997-11-01,25.12,-57.87,52376,0
4589,2007-02-15,25.12,-79.95,450,0
4590,1997-01-05,25.13,-82.92,771,0
4591,1998-10-28,25.13,-59.76,34557,0
4592,2002-03-17,25.14,-84.23,0,0
4593,2004-05-08,25.14,-80.08,0,0
4594,2008-02-01,25.14,-83.73,0,0
4595,1995-11-02,25.15,-59.98,3240,0
4596,1995-11-02,25.15,-59.98,1350,0
4597,1996-04-02,25.15,-74.7,5400,0
4598,1997-05-08,25.15,-80.08,1620,0
4599,2000-02-19,25.15,-75.16,540,0
4600,2005-04-19,25.15,-59.17,22273,0
4601,1996-04-02,25.17,-75.77,4200,0
4602,1996-04-02,25.17,-75.77,2700,0
4603,1998-10-28,25.17,-60.07,9179,0
4604,2008-04-07,25.17,-68.78,2700,0
4605,1991-04-25,25.18,-75.5,6479,0
4606,1991-04-25,25.18,-75.5,5400,0
4607,1992-04-05,25.18,-75.02,12342,0
4608,1992-04-05,25.18,-75.02,2160,0
4609,2001-04-20,25.18,-73.35,0,0
4610,2008-02-01,25.18,-83.96,0,0
4611,1996-04-01,25.2,-75.8,14579,0
4612,1998-04-18,25.2,-71.97,5400,0
4613,2002-03-30,25.21,-80.07,0,0
4614,2005-03-27,25.21,-80.03,2025,0
4615,1998-02-22,25.22,-68.4,4320,0
4616,1998-02-22,25.22,-68.4,0,0
4617,1995-02-11,25.23,-76.02,1080,0
4618,2000-02-16,25.23,-80.05,1080,0
4619,2000-04-22,25.23,-59.2,7019,0
4620,2005-05-13,25.23,-64.74,56156,0
4621,2001-04-17,25.24,-59.91,11339,0
4622,1990-04-28,25.25,-69.42,2160,0
4623,1990-04-28,25.25,-69.42,2700,0
4624,1993-05-14,25.25,-73.6,3494,0
4625,1993-05-14,25.25,-73.6,22920,0
4626,1997-05-14,25.25,-77.25,36717,0
4627,1998-02-23,25.25,-68.75,0,0
4628,1999-02-19,25.25,-68.2,11879,0
4629,1999-02-19,25.25,-68.2,0,0
4630,2008-01-31,25.26,-84.56,3580,0
4631,1997-05-14,25.27,-77.23,8639,0
4632,1998-02-23,25.27,-68.75,0,0
4633,2002-04-02,25.27,-77.37,3927,0
4634,2006-03-25,25.27,-79.38,3780,0
4635,2007-05-15,25.27,-65.59,15385,0
4636,1992-04-10,25.28,-75.92,415,0
4637,1992-04-10,25.28,-75.92,450,0
4638,1997-05-14,25.28,-77.22,4320,0
4639,2002-02-19,25.28,-72.16,6000,0
4640,2007-10-22,25.28,-58.23,1756,0
4641,2012-06-22,25.28,-147,4447,0
4642,2012-10-21,25.28,-147,68636,0
4643,1993-05-07,25.3,-76.17,11436,0
4644,1999-02-19,25.3,-68.2,4320,0
4645,2007-02-01,25.3,-84.57,0,0
4646,2001-02-13,25.31,-79.78,540,0
4647,2001-02-13,25.31,-79.78,0,0
4648,2007-02-19,25.31,-71.56,0,0
4649,2007-03-30,25.31,-79.98,0,0
4650,1996-03-13,25.32,-83.73,0,0
4651,1997-05-15,25.32,-77.15,0,0
4652,1999-02-19,25.32,-68.45,10799,0
4653,1999-02-19,25.32,-68.45,2160,0
4654,2002-11-01,25.32,-110.55,0,0
4655,1996-10-30,25.33,-59.96,26998,0
4656,1996-10-30,25.33,-59.96,57554,0
4657,1999-11-01,25.35,-57.62,17279,0
4658,2000-02-04,25.35,-82.58,2700,0
4659,2003-03-27,25.35,-79.81,2700,0
4660,2004-03-30,25.35,-141.11,3240,0
4661,2012-06-24,25.35,-141.11,1146,0
4662,2012-10-23,25.35,-141.11,1672405,0
4663,2006-03-30,25.36,-76.07,8998,0
4664,1993-01-25,25.37,-82.42,0,0
4665,1993-01-25,25.37,-82.42,1080,0
4666,1999-02-19,25.37,-68.49,7559,0
4667,1993-03-31,25.38,-77.55,4860,0
4668,1993-03-31,25.38,-77.55,0,0
4669,2000-03-31,25.39,-79.38,0,0
4670,2006-03-26,25.39,-79.85,0,0
4671,1993-10-27,25.4,-57.82,3240,0
4672,1993-10-27,25.4,-57.82,540,0
4673,1999-04-08,25.4,-74.07,21058,0
4674,2001-02-15,25.4,-76.1,1080,0
4675,2003-10-29,25.4,-58.61,10682,0
4676,2002-05-13,25.41,-79.91,3240,0
4677,2006-03-26,25.41,-79.82,0,0
4678,1987-04-09,25.42,-76.03,982,0
4679,1993-05-08,25.42,-76.28,11339,0
4680,1993-05-08,25.42,-76.28,20764,0
4681,1998-03-28,25.42,-79.7,0,0
4682,1999-04-16,25.42,-60.75,27769,0
4683,2001-03-29,25.44,-79.68,0,0
4684,1987-02-08,25.47,-75.28,1012,0
4685,2003-04-27,25.47,-83.88,1620,0
4686,1997-02-18,25.48,-73.35,5400,0
4687,1999-03-29,25.48,-79.48,540,0
4688,1999-04-02,25.48,-75.56,10799,0
4689,2002-04-03,25.48,-76.01,0,0
4690,2005-10-27,25.48,-56.1,6032,0
4691,1999-02-19,25.49,-68.24,81668,0
4692,2002-04-03,25.49,-75.98,0,0
4693,2005-10-27,25.49,-56.09,18992,0
4694,2006-10-26,25.49,-59.5,8639,0
4695,1998-01-29,25.5,-79.43,1080,0
4696,1998-02-22,25.5,-68.03,1964,0
4697,1998-02-22,25.5,-68.03,2160,0
4698,1998-10-27,25.5,-60.14,7559,0
4699,2000-02-16,25.51,-79.52,540,0
4700,2002-10-29,25.51,-110.4,0,0
4701,2004-02-13,25.51,-79.89,11319,0
4702,2005-10-27,25.51,-56.08,32286,0
4703,2003-01-28,25.52,-82.94,1080,0
4704,2006-02-14,25.52,-72.54,11339,0
4705,1993-04-02,25.53,-76.12,540,0
4706,1993-04-02,25.53,-76.12,0,0
4707,1996-03-27,25.53,-79.48,3888,0
4708,1996-03-30,25.53,-76.42,47908,0
4709,1998-04-17,25.53,-71.07,4320,0
4710,1992-04-30,25.55,-74.22,5400,0
4711,1992-04-30,25.55,-74.22,5940,0
4712,1994-01-27,25.55,-79.4,0,0
4713,1995-05-13,25.55,-75.68,5400,0
4714,1995-05-13,25.55,-75.68,21598,0
4715,1996-04-01,25.55,-76,7199,0
4716,2000-10-31,25.56,-57.13,3240,0
4717,1995-05-18,25.57,-73.6,3240,0
4718,1995-05-18,25.57,-73.6,7559,0
4719,1996-03-23,25.57,-82.8,4860,0
4720,1998-04-01,25.57,-76.28,4320,0
4721,1990-04-24,25.58,-74.8,1620,0
4722,1990-04-24,25.58,-74.8,7019,0
4723,1991-04-25,25.58,-75,7424,0
4724,1991-04-25,25.58,-75,8099,0
4725,1992-10-27,25.58,-56.28,864,0
4726,1992-10-27,25.58,-56.28,6479,0
4727,1993-02-12,25.58,-75.82,12601,0
4728,1993-02-12,25.58,-75.82,5891,0
4729,1998-01-15,25.58,-82.73,0,0
4730,1998-02-13,25.58,-76.5,0,0
4731,2002-02-13,25.58,-79.81,540,0
4732,2003-02-17,25.59,-74.6,0,0
4733,1993-05-06,25.6,-77.13,540,0
4734,1994-02-10,25.6,-77.67,5399,0
4735,1994-02-10,25.6,-77.67,29698,0
4736,1994-03-30,25.6,-73.27,3756,0
4737,1997-03-27,25.6,-79.65,5400,0
4738,1997-05-15,25.6,-76.97,675,0
4739,2002-10-30,25.6,-57.1,0,0
4740,2003-05-11,25.6,-79.93,0,0
4741,2006-02-10,25.61,-79.94,790,0
4742,1992-04-24,25.62,-76.55,3240,0
4743,1992-04-24,25.62,-76.55,8099,0
4744,1994-03-30,25.62,-73.25,2024,0
4745,1996-03-30,25.62,-75.42,5400,0
4746,1996-03-31,25.63,-75.75,35637,0
4747,2007-02-17,25.63,-76.98,5400,0
4748,1999-02-18,25.64,-68.25,7199,0
4749,2001-05-17,25.64,-65.28,6599,0
4750,2001-05-17,25.64,-65.28,23507,0
4751,2008-02-26,25.64,-76.54,0,0
4752,1987-04-09,25.65,-76.08,2160,0
4753,1993-03-31,25.65,-76.42,4860,0
4754,1993-03-31,25.65,-76.42,2699,0
4755,1993-05-06,25.65,-76.94,540,0
4756,1996-03-31,25.65,-75.5,31857,0
4757,1996-03-31,25.65,-75.57,31317,0
4758,1999-03-27,25.65,-79.46,9449,0
4759,2003-02-16,25.65,-75.42,216523,0
4760,2004-03-30,25.65,-76.4,1410,0
4761,2007-05-16,25.65,-65.7,1598,0
4762,1992-04-24,25.67,-77.37,540,0
4763,1992-04-24,25.67,-77.37,3780,0
4764,1993-01-05,25.67,-76.07,1080,0
4765,1995-05-14,25.67,-74.8,7559,0
4766,1995-05-14,25.67,-74.8,4320,0
4767,1996-03-31,25.67,-75.53,3240,0
4768,2005-10-27,25.67,-56,2796,0
4769,2007-05-16,25.67,-65.68,1170,0
4770,1987-02-07,25.68,-77.39,400,0
4771,1997-05-13,25.68,-76.78,113931,0
4772,1997-05-16,25.68,-76.8,0,0
4773,1997-05-17,25.68,-76.43,0,0
4774,1997-10-31,25.68,-57.85,900,0
4775,1997-10-31,25.68,-57.85,1800,0
4776,1997-11-01,25.68,-57.85,109568,0
4777,1997-11-01,25.68,-57.85,25020,0
4778,1997-11-01,25.68,-57.85,62635,0
4779,2003-02-12,25.68,-79.67,0,0
4780,2004-02-22,25.68,-74.8,70194,0
4781,2012-10-18,25.68,-143.09,281349,0
4782,1996-10-29,25.69,-60.05,44276,0
4783,1996-10-29,25.69,-60.05,16739,0
4784,2004-03-29,25.69,-141.14,4050,0
4785,2012-06-24,25.69,-141.14,10706,0
4786,2012-10-23,25.69,-141.14,1943071,0
4787,1987-04-13,25.7,-76.18,356,0
4788,2001-04-17,25.7,-59.81,7199,0
4789,2004-02-20,25.7,-76.82,0,0
4790,1993-05-10,25.71,-75.96,3780,0
4791,2001-02-15,25.71,-77.17,3240,0
4792,2001-02-15,25.71,-77.17,3780,0
4793,2008-05-09,25.71,-79.83,0,0
